"","ratio","year","M","F"
"1",1,1880,32974,34386
"2",2,1880,53097,52683
"3",1.5,1880,41680,42274
"4",1.33333333333333,1880,4465,4746
"5",0.5,1880,4288,4332
"6",0.75,1880,170,306
"7",0.666666666666667,1880,1384,1511
"8",1.25,1880,2438,2489
"9",1.66666666666667,1880,5269,5289
"10",2.5,1880,9497,9107
"11",3,1880,30406,30169
"12",5,1880,5847,5842
"13",4,1880,4558,4484
"14",2.66666666666667,1880,95,95
"15",2.33333333333333,1880,152,108
"16",0.333333333333333,1880,18,42
"17",0.6,1880,0,0
"18",1.75,1880,5,0
"19",3.5,1880,11,0
"20",1.2,1880,0,0
"21",0.8,1880,0,0
"22",1.6,1880,0,0
"23",0,1880,0,0
"24",1.4,1880,0,0
"25",6,1880,0,0
"26",2.25,1880,0,0
"27",1.16666666666667,1880,0,0
"28",3.33333333333333,1880,0,0
"29",1.8,1880,0,0
"30",0.833333333333333,1880,0,0
"31",0.857142857142857,1880,0,0
"32",4.5,1880,0,0
"33",2.75,1880,0,0
"34",7,1880,0,0
"35",1,1881,32651,34097
"36",2,1881,49390,49140
"37",1.5,1881,41219,41771
"38",1.33333333333333,1881,4326,4636
"39",0.5,1881,4440,4505
"40",0.75,1881,149,269
"41",0.666666666666667,1881,1373,1492
"42",1.25,1881,2325,2376
"43",1.66666666666667,1881,5158,5203
"44",2.5,1881,8938,8624
"45",3,1881,28198,28044
"46",5,1881,5183,5178
"47",4,1881,4130,4065
"48",2.66666666666667,1881,68,68
"49",2.33333333333333,1881,133,94
"50",0.333333333333333,1881,24,48
"51",0.6,1881,0,0
"52",1.75,1881,8,0
"53",3.5,1881,15,0
"54",1.2,1881,0,0
"55",0.8,1881,0,0
"56",1.6,1881,0,0
"57",0,1881,0,0
"58",1.4,1881,0,0
"59",6,1881,0,0
"60",2.25,1881,0,0
"61",1.16666666666667,1881,0,0
"62",3.33333333333333,1881,0,0
"63",1.8,1881,0,0
"64",0.833333333333333,1881,0,0
"65",0.857142857142857,1881,0,0
"66",4.5,1881,0,0
"67",2.75,1881,0,0
"68",7,1881,0,0
"69",1,1882,37921,39542
"70",2,1882,56268,55874
"71",1.5,1882,48096,48893
"72",1.33333333333333,1882,5038,5410
"73",0.5,1882,4979,5058
"74",0.75,1882,160,283
"75",0.666666666666667,1882,1546,1723
"76",1.25,1882,2724,2790
"77",1.66666666666667,1882,5831,5915
"78",2.5,1882,10584,10310
"79",3,1882,31628,31528
"80",5,1882,5734,5734
"81",4,1882,4685,4619
"82",2.66666666666667,1882,89,89
"83",2.33333333333333,1882,122,85
"84",0.333333333333333,1882,22,53
"85",0.6,1882,0,5
"86",1.75,1882,7,0
"87",3.5,1882,22,0
"88",1.2,1882,0,0
"89",0.8,1882,0,0
"90",1.6,1882,0,0
"91",0,1882,0,0
"92",1.4,1882,0,0
"93",6,1882,0,0
"94",2.25,1882,0,0
"95",1.16666666666667,1882,0,0
"96",3.33333333333333,1882,0,0
"97",1.8,1882,0,0
"98",0.833333333333333,1882,0,0
"99",0.857142857142857,1882,0,0
"100",4.5,1882,0,0
"101",2.75,1882,0,0
"102",7,1882,0,0
"103",1,1883,38656,40453
"104",2,1883,52936,52710
"105",1.5,1883,48122,49105
"106",1.33333333333333,1883,5080,5457
"107",0.5,1883,5190,5256
"108",0.75,1883,151,266
"109",0.666666666666667,1883,1625,1806
"110",1.25,1883,2751,2834
"111",1.66666666666667,1883,6076,6200
"112",2.5,1883,10247,10046
"113",3,1883,29521,29479
"114",5,1883,5527,5517
"115",4,1883,4477,4425
"116",2.66666666666667,1883,89,89
"117",2.33333333333333,1883,109,84
"118",0.333333333333333,1883,23,55
"119",0.6,1883,0,0
"120",1.75,1883,7,6
"121",3.5,1883,35,0
"122",1.2,1883,0,0
"123",0.8,1883,0,0
"124",1.6,1883,0,0
"125",0,1883,0,0
"126",1.4,1883,0,0
"127",6,1883,0,0
"128",2.25,1883,0,0
"129",1.16666666666667,1883,0,0
"130",3.33333333333333,1883,0,0
"131",1.8,1883,0,0
"132",0.833333333333333,1883,0,0
"133",0.857142857142857,1883,0,0
"134",4.5,1883,0,0
"135",2.75,1883,0,0
"136",7,1883,0,0
"137",1,1884,43754,45988
"138",2,1884,58910,58591
"139",1.5,1884,54668,55981
"140",1.33333333333333,1884,5798,6267
"141",0.5,1884,5869,5970
"142",0.75,1884,171,311
"143",0.666666666666667,1884,1828,2040
"144",1.25,1884,3154,3243
"145",1.66666666666667,1884,6784,6946
"146",2.5,1884,11603,11377
"147",3,1884,32493,32486
"148",5,1884,5626,5618
"149",4,1884,4931,4852
"150",2.66666666666667,1884,68,68
"151",2.33333333333333,1884,106,67
"152",0.333333333333333,1884,22,67
"153",0.6,1884,0,0
"154",1.75,1884,9,0
"155",3.5,1884,12,0
"156",1.2,1884,0,0
"157",0.8,1884,0,0
"158",1.6,1884,0,0
"159",0,1884,0,0
"160",1.4,1884,0,0
"161",6,1884,0,0
"162",2.25,1884,0,0
"163",1.16666666666667,1884,0,0
"164",3.33333333333333,1884,0,0
"165",1.8,1884,0,0
"166",0.833333333333333,1884,0,0
"167",0.857142857142857,1884,0,0
"168",4.5,1884,0,0
"169",2.75,1884,0,0
"170",7,1884,0,0
"171",1,1885,44873,47284
"172",2,1885,56344,56378
"173",1.5,1885,54793,56315
"174",1.33333333333333,1885,5985,6388
"175",0.5,1885,5867,5990
"176",0.75,1885,205,359
"177",0.666666666666667,1885,1843,2081
"178",1.25,1885,3117,3211
"179",1.66666666666667,1885,6767,6958
"180",2.5,1885,11648,11486
"181",3,1885,30855,30989
"182",5,1885,5467,5458
"183",4,1885,4717,4659
"184",2.66666666666667,1885,71,71
"185",2.33333333333333,1885,128,96
"186",0.333333333333333,1885,23,63
"187",0.6,1885,0,0
"188",1.75,1885,15,0
"189",3.5,1885,22,6
"190",1.2,1885,0,0
"191",0.8,1885,0,0
"192",1.6,1885,0,0
"193",0,1885,0,0
"194",1.4,1885,0,0
"195",6,1885,0,0
"196",2.25,1885,0,0
"197",1.16666666666667,1885,0,0
"198",3.33333333333333,1885,0,0
"199",1.8,1885,0,0
"200",0.833333333333333,1885,0,0
"201",0.857142857142857,1885,0,0
"202",4.5,1885,0,0
"203",2.75,1885,0,0
"204",7,1885,0,0
"205",1,1886,48349,50882
"206",2,1886,58713,58796
"207",1.5,1886,58710,60234
"208",1.33333333333333,1886,6654,7177
"209",0.5,1886,6586,6694
"210",0.75,1886,198,374
"211",0.666666666666667,1886,1955,2234
"212",1.25,1886,3322,3430
"213",1.66666666666667,1886,7120,7371
"214",2.5,1886,12697,12571
"215",3,1886,31931,32059
"216",5,1886,5454,5443
"217",4,1886,4872,4792
"218",2.66666666666667,1886,66,66
"219",2.33333333333333,1886,129,94
"220",0.333333333333333,1886,23,62
"221",0.6,1886,0,7
"222",1.75,1886,12,6
"223",3.5,1886,12,0
"224",1.2,1886,0,0
"225",0.8,1886,0,0
"226",1.6,1886,0,0
"227",0,1886,0,0
"228",1.4,1886,0,0
"229",6,1886,0,0
"230",2.25,1886,0,0
"231",1.16666666666667,1886,0,0
"232",3.33333333333333,1886,0,0
"233",1.8,1886,0,0
"234",0.833333333333333,1886,0,0
"235",0.857142857142857,1886,0,0
"236",4.5,1886,0,0
"237",2.75,1886,0,0
"238",7,1886,0,0
"239",1,1887,48092,50675
"240",2,1887,54587,54753
"241",1.5,1887,58204,59887
"242",1.33333333333333,1887,6504,6989
"243",0.5,1887,6408,6565
"244",0.75,1887,210,408
"245",0.666666666666667,1887,1986,2281
"246",1.25,1887,3241,3355
"247",1.66666666666667,1887,7397,7708
"248",2.5,1887,12645,12516
"249",3,1887,29645,29822
"250",5,1887,4920,4914
"251",4,1887,4557,4488
"252",2.66666666666667,1887,56,56
"253",2.33333333333333,1887,103,91
"254",0.333333333333333,1887,34,84
"255",0.6,1887,0,8
"256",1.75,1887,7,0
"257",3.5,1887,16,0
"258",1.2,1887,0,0
"259",0.8,1887,0,0
"260",1.6,1887,0,0
"261",0,1887,0,0
"262",1.4,1887,0,0
"263",6,1887,0,0
"264",2.25,1887,0,0
"265",1.16666666666667,1887,0,0
"266",3.33333333333333,1887,0,0
"267",1.8,1887,0,0
"268",0.833333333333333,1887,0,0
"269",0.857142857142857,1887,0,0
"270",4.5,1887,0,0
"271",2.75,1887,0,0
"272",7,1887,0,0
"273",1,1888,58163,61350
"274",2,1888,66421,66586
"275",1.5,1888,70541,72776
"276",1.33333333333333,1888,8009,8639
"277",0.5,1888,7717,7907
"278",0.75,1888,269,477
"279",0.666666666666667,1888,2420,2759
"280",1.25,1888,3961,4097
"281",1.66666666666667,1888,9520,9785
"282",2.5,1888,15448,15398
"283",3,1888,34730,34916
"284",5,1888,5674,5666
"285",4,1888,5419,5333
"286",2.66666666666667,1888,79,79
"287",2.33333333333333,1888,134,99
"288",0.333333333333333,1888,47,120
"289",0.6,1888,0,7
"290",1.75,1888,7,0
"291",3.5,1888,30,5
"292",1.2,1888,0,0
"293",0.8,1888,0,0
"294",1.6,1888,0,0
"295",0,1888,0,0
"296",1.4,1888,0,0
"297",6,1888,0,0
"298",2.25,1888,0,0
"299",1.16666666666667,1888,0,0
"300",3.33333333333333,1888,0,0
"301",1.8,1888,0,0
"302",0.833333333333333,1888,0,0
"303",0.857142857142857,1888,0,0
"304",4.5,1888,0,0
"305",2.75,1888,0,0
"306",7,1888,0,0
"307",1,1889,57285,60695
"308",2,1889,61355,61716
"309",1.5,1889,69693,71854
"310",1.33333333333333,1889,8036,8695
"311",0.5,1889,7519,7708
"312",0.75,1889,231,452
"313",0.666666666666667,1889,2357,2694
"314",1.25,1889,3722,3872
"315",1.66666666666667,1889,9453,9802
"316",2.5,1889,15493,15327
"317",3,1889,32572,32853
"318",5,1889,5307,5294
"319",4,1889,4835,4762
"320",2.66666666666667,1889,71,71
"321",2.33333333333333,1889,160,135
"322",0.333333333333333,1889,50,114
"323",0.6,1889,0,12
"324",1.75,1889,10,0
"325",3.5,1889,17,0
"326",1.2,1889,0,0
"327",0.8,1889,0,0
"328",1.6,1889,0,0
"329",0,1889,0,0
"330",1.4,1889,0,0
"331",6,1889,0,0
"332",2.25,1889,0,0
"333",1.16666666666667,1889,0,0
"334",3.33333333333333,1889,0,0
"335",1.8,1889,0,0
"336",0.833333333333333,1889,0,0
"337",0.857142857142857,1889,0,0
"338",4.5,1889,0,0
"339",2.75,1889,0,0
"340",7,1889,0,0
"341",1,1890,60680,64307
"342",2,1890,62656,62975
"343",1.5,1890,73476,75887
"344",1.33333333333333,1890,8623,9326
"345",0.5,1890,7960,8145
"346",0.75,1890,213,442
"347",0.666666666666667,1890,2573,2925
"348",1.25,1890,3805,3942
"349",1.66666666666667,1890,9704,10054
"350",2.5,1890,16433,16329
"351",3,1890,33155,33486
"352",5,1890,5166,5160
"353",4,1890,5119,5052
"354",2.66666666666667,1890,66,66
"355",2.33333333333333,1890,156,122
"356",0.333333333333333,1890,52,124
"357",0.6,1890,0,12
"358",1.75,1890,13,0
"359",3.5,1890,22,0
"360",1.2,1890,0,0
"361",0.8,1890,0,0
"362",1.6,1890,0,0
"363",0,1890,0,0
"364",1.4,1890,0,0
"365",6,1890,0,0
"366",2.25,1890,0,0
"367",1.16666666666667,1890,0,0
"368",3.33333333333333,1890,0,0
"369",1.8,1890,0,0
"370",0.833333333333333,1890,0,0
"371",0.857142857142857,1890,0,0
"372",4.5,1890,0,0
"373",2.75,1890,0,0
"374",7,1890,0,0
"375",1,1891,58437,61998
"376",2,1891,57959,58369
"377",1.5,1891,70357,72713
"378",1.33333333333333,1891,8567,9255
"379",0.5,1891,7393,7577
"380",0.75,1891,215,425
"381",0.666666666666667,1891,2435,2825
"382",1.25,1891,3710,3855
"383",1.66666666666667,1891,9443,9864
"384",2.5,1891,16316,16182
"385",3,1891,30991,31256
"386",5,1891,4717,4707
"387",4,1891,4685,4624
"388",2.66666666666667,1891,62,62
"389",2.33333333333333,1891,108,80
"390",0.333333333333333,1891,43,134
"391",0.6,1891,0,5
"392",1.75,1891,8,0
"393",3.5,1891,15,0
"394",1.2,1891,0,0
"395",0.8,1891,0,0
"396",1.6,1891,0,0
"397",0,1891,0,0
"398",1.4,1891,0,0
"399",6,1891,0,0
"400",2.25,1891,0,0
"401",1.16666666666667,1891,0,0
"402",3.33333333333333,1891,0,0
"403",1.8,1891,0,0
"404",0.833333333333333,1891,0,0
"405",0.857142857142857,1891,0,0
"406",4.5,1891,0,0
"407",2.75,1891,0,0
"408",7,1891,0,0
"409",1,1892,66745,70684
"410",2,1892,68966,69436
"411",1.5,1892,80061,82783
"412",1.33333333333333,1892,9957,10792
"413",0.5,1892,8598,8839
"414",0.75,1892,263,547
"415",0.666666666666667,1892,2979,3368
"416",1.25,1892,4242,4458
"417",1.66666666666667,1892,10733,11185
"418",2.5,1892,19530,19368
"419",3,1892,37659,37862
"420",5,1892,5609,5590
"421",4,1892,5656,5567
"422",2.66666666666667,1892,100,100
"423",2.33333333333333,1892,151,128
"424",0.333333333333333,1892,58,155
"425",0.6,1892,0,11
"426",1.75,1892,9,9
"427",3.5,1892,35,7
"428",1.2,1892,6,6
"429",0.8,1892,0,0
"430",1.6,1892,0,0
"431",0,1892,0,0
"432",1.4,1892,0,0
"433",6,1892,0,0
"434",2.25,1892,0,0
"435",1.16666666666667,1892,0,0
"436",3.33333333333333,1892,0,0
"437",1.8,1892,0,0
"438",0.833333333333333,1892,0,0
"439",0.857142857142857,1892,0,0
"440",4.5,1892,0,0
"441",2.75,1892,0,0
"442",7,1892,0,0
"443",1,1893,65711,69598
"444",2,1893,65581,66126
"445",1.5,1893,78610,81416
"446",1.33333333333333,1893,10148,10947
"447",0.5,1893,8507,8741
"448",0.75,1893,240,519
"449",0.666666666666667,1893,2964,3471
"450",1.25,1893,4185,4358
"451",1.66666666666667,1893,10940,11467
"452",2.5,1893,19290,19298
"453",3,1893,35792,36036
"454",5,1893,4963,4953
"455",4,1893,5115,5041
"456",2.66666666666667,1893,93,93
"457",2.33333333333333,1893,139,113
"458",0.333333333333333,1893,56,138
"459",0.6,1893,0,7
"460",1.75,1893,5,0
"461",3.5,1893,22,6
"462",1.2,1893,0,0
"463",0.8,1893,0,0
"464",1.6,1893,0,0
"465",0,1893,0,0
"466",1.4,1893,0,0
"467",6,1893,0,0
"468",2.25,1893,0,0
"469",1.16666666666667,1893,0,0
"470",3.33333333333333,1893,0,0
"471",1.8,1893,0,0
"472",0.833333333333333,1893,0,0
"473",0.857142857142857,1893,0,0
"474",4.5,1893,0,0
"475",2.75,1893,0,0
"476",7,1893,0,0
"477",1,1894,69222,73388
"478",2,1894,67523,68023
"479",1.5,1894,81756,84683
"480",1.33333333333333,1894,10915,11790
"481",0.5,1894,8716,8995
"482",0.75,1894,278,596
"483",0.666666666666667,1894,3160,3684
"484",1.25,1894,4220,4425
"485",1.66666666666667,1894,11591,12188
"486",2.5,1894,20722,20634
"487",3,1894,36200,36472
"488",5,1894,5045,5037
"489",4,1894,5276,5199
"490",2.66666666666667,1894,72,72
"491",2.33333333333333,1894,160,136
"492",0.333333333333333,1894,55,164
"493",0.6,1894,0,5
"494",1.75,1894,11,0
"495",3.5,1894,42,10
"496",1.2,1894,0,0
"497",0.8,1894,0,0
"498",1.6,1894,0,0
"499",0,1894,0,0
"500",1.4,1894,0,0
"501",6,1894,0,0
"502",2.25,1894,0,0
"503",1.16666666666667,1894,0,0
"504",3.33333333333333,1894,0,0
"505",1.8,1894,0,0
"506",0.833333333333333,1894,0,0
"507",0.857142857142857,1894,0,0
"508",4.5,1894,0,0
"509",2.75,1894,0,0
"510",7,1894,0,0
"511",1,1895,71882,76413
"512",2,1895,69327,69960
"513",1.5,1895,84266,87541
"514",1.33333333333333,1895,11718,12675
"515",0.5,1895,8870,9136
"516",0.75,1895,302,599
"517",0.666666666666667,1895,3282,3790
"518",1.25,1895,4402,4611
"519",1.66666666666667,1895,12107,12685
"520",2.5,1895,22398,22357
"521",3,1895,36920,37285
"522",5,1895,4940,4935
"523",4,1895,5553,5464
"524",2.66666666666667,1895,60,60
"525",2.33333333333333,1895,161,137
"526",0.333333333333333,1895,72,173
"527",0.6,1895,0,15
"528",1.75,1895,6,0
"529",3.5,1895,43,6
"530",1.2,1895,7,7
"531",0.8,1895,0,0
"532",1.6,1895,0,0
"533",0,1895,0,0
"534",1.4,1895,0,0
"535",6,1895,0,0
"536",2.25,1895,0,0
"537",1.16666666666667,1895,0,0
"538",3.33333333333333,1895,0,0
"539",1.8,1895,0,0
"540",0.833333333333333,1895,0,0
"541",0.857142857142857,1895,0,0
"542",4.5,1895,0,0
"543",2.75,1895,0,0
"544",7,1895,0,0
"545",1,1896,72884,77385
"546",2,1896,71188,71741
"547",1.5,1896,85407,88639
"548",1.33333333333333,1896,12206,13255
"549",0.5,1896,8893,9175
"550",0.75,1896,324,617
"551",0.666666666666667,1896,3430,3944
"552",1.25,1896,4300,4554
"553",1.66666666666667,1896,12657,13262
"554",2.5,1896,23339,23287
"555",3,1896,37328,37596
"556",5,1896,4916,4911
"557",4,1896,5405,5333
"558",2.66666666666667,1896,73,73
"559",2.33333333333333,1896,167,145
"560",0.333333333333333,1896,73,191
"561",0.6,1896,0,9
"562",1.75,1896,8,0
"563",3.5,1896,37,6
"564",1.2,1896,0,0
"565",0.8,1896,0,0
"566",1.6,1896,0,0
"567",0,1896,0,0
"568",1.4,1896,0,0
"569",6,1896,0,0
"570",2.25,1896,0,0
"571",1.16666666666667,1896,0,0
"572",3.33333333333333,1896,0,0
"573",1.8,1896,0,0
"574",0.833333333333333,1896,0,0
"575",0.857142857142857,1896,0,0
"576",4.5,1896,0,0
"577",2.75,1896,0,0
"578",7,1896,0,0
"579",1,1897,71295,75735
"580",2,1897,68363,68828
"581",1.5,1897,83209,86417
"582",1.33333333333333,1897,12216,13216
"583",0.5,1897,8706,8954
"584",0.75,1897,248,515
"585",0.666666666666667,1897,3409,3923
"586",1.25,1897,4229,4447
"587",1.66666666666667,1897,12577,13137
"588",2.5,1897,22590,22582
"589",3,1897,35737,36023
"590",5,1897,4587,4577
"591",4,1897,5152,5093
"592",2.66666666666667,1897,57,57
"593",2.33333333333333,1897,186,152
"594",0.333333333333333,1897,85,203
"595",0.6,1897,0,6
"596",1.75,1897,5,0
"597",3.5,1897,33,0
"598",1.2,1897,0,0
"599",0.8,1897,0,0
"600",1.6,1897,0,0
"601",0,1897,0,0
"602",1.4,1897,0,0
"603",6,1897,0,0
"604",2.25,1897,0,0
"605",1.16666666666667,1897,0,0
"606",3.33333333333333,1897,0,0
"607",1.8,1897,0,0
"608",0.833333333333333,1897,0,0
"609",0.857142857142857,1897,0,0
"610",4.5,1897,0,0
"611",2.75,1897,0,0
"612",7,1897,0,0
"613",1,1898,77630,82656
"614",2,1898,73712,74503
"615",1.5,1898,91656,95165
"616",1.33333333333333,1898,13984,15175
"617",0.5,1898,9257,9557
"618",0.75,1898,343,661
"619",0.666666666666667,1898,3783,4385
"620",1.25,1898,4493,4744
"621",1.66666666666667,1898,14240,14868
"622",2.5,1898,25962,25941
"623",3,1898,39169,39478
"624",5,1898,5001,4983
"625",4,1898,5479,5408
"626",2.66666666666667,1898,43,43
"627",2.33333333333333,1898,191,165
"628",0.333333333333333,1898,66,197
"629",0.6,1898,0,13
"630",1.75,1898,7,0
"631",3.5,1898,31,10
"632",1.2,1898,0,0
"633",0.8,1898,0,0
"634",1.6,1898,0,0
"635",0,1898,0,0
"636",1.4,1898,0,0
"637",6,1898,0,0
"638",2.25,1898,0,0
"639",1.16666666666667,1898,0,0
"640",3.33333333333333,1898,0,0
"641",1.8,1898,0,0
"642",0.833333333333333,1898,0,0
"643",0.857142857142857,1898,0,0
"644",4.5,1898,0,0
"645",2.75,1898,0,0
"646",7,1898,0,0
"647",1,1899,68783,73434
"648",2,1899,64685,65411
"649",1.5,1899,82009,85088
"650",1.33333333333333,1899,12776,13725
"651",0.5,1899,8097,8382
"652",0.75,1899,292,607
"653",0.666666666666667,1899,3524,4052
"654",1.25,1899,4066,4344
"655",1.66666666666667,1899,13189,13767
"656",2.5,1899,23723,23679
"657",3,1899,34162,34387
"658",5,1899,4397,4383
"659",4,1899,4894,4825
"660",2.66666666666667,1899,42,42
"661",2.33333333333333,1899,152,136
"662",0.333333333333333,1899,52,167
"663",0.6,1899,0,9
"664",1.75,1899,6,0
"665",3.5,1899,42,12
"666",1.2,1899,0,0
"667",0.8,1899,0,0
"668",1.6,1899,0,0
"669",0,1899,0,0
"670",1.4,1899,0,0
"671",6,1899,0,0
"672",2.25,1899,0,0
"673",1.16666666666667,1899,0,0
"674",3.33333333333333,1899,0,0
"675",1.8,1899,0,0
"676",0.833333333333333,1899,0,0
"677",0.857142857142857,1899,0,0
"678",4.5,1899,0,0
"679",2.75,1899,0,0
"680",7,1899,0,0
"681",1,1900,89813,95929
"682",2,1900,89567,90362
"683",1.5,1900,107257,111282
"684",1.33333333333333,1900,16792,18254
"685",0.5,1900,10275,10620
"686",0.75,1900,372,728
"687",0.666666666666667,1900,4638,5323
"688",1.25,1900,5083,5403
"689",1.66666666666667,1900,17237,18003
"690",2.5,1900,30160,30124
"691",3,1900,46974,47248
"692",5,1900,5664,5651
"693",4,1900,6608,6520
"694",2.66666666666667,1900,55,55
"695",2.33333333333333,1900,212,175
"696",0.333333333333333,1900,107,246
"697",0.6,1900,0,14
"698",1.75,1900,5,0
"699",3.5,1900,38,6
"700",1.2,1900,0,0
"701",0.8,1900,6,5
"702",1.6,1900,0,0
"703",0,1900,0,0
"704",1.4,1900,0,0
"705",6,1900,0,0
"706",2.25,1900,0,0
"707",1.16666666666667,1900,0,0
"708",3.33333333333333,1900,0,0
"709",1.8,1900,0,0
"710",0.833333333333333,1900,0,0
"711",0.857142857142857,1900,0,0
"712",4.5,1900,0,0
"713",2.75,1900,0,0
"714",7,1900,0,0
"715",1,1901,70865,75386
"716",2,1901,66026,66786
"717",1.5,1901,82639,86019
"718",1.33333333333333,1901,13611,14759
"719",0.5,1901,8308,8568
"720",0.75,1901,311,577
"721",0.666666666666667,1901,3855,4441
"722",1.25,1901,3978,4227
"723",1.66666666666667,1901,14060,14714
"724",2.5,1901,24279,24302
"725",3,1901,33757,34111
"726",5,1901,4218,4210
"727",4,1901,4778,4738
"728",2.66666666666667,1901,34,34
"729",2.33333333333333,1901,191,178
"730",0.333333333333333,1901,70,211
"731",0.6,1901,0,5
"732",1.75,1901,0,0
"733",3.5,1901,34,7
"734",1.2,1901,0,0
"735",0.8,1901,0,0
"736",1.6,1901,0,0
"737",0,1901,0,0
"738",1.4,1901,0,0
"739",6,1901,0,0
"740",2.25,1901,0,0
"741",1.16666666666667,1901,0,0
"742",3.33333333333333,1901,0,0
"743",1.8,1901,0,0
"744",0.833333333333333,1901,0,0
"745",0.857142857142857,1901,0,0
"746",4.5,1901,0,0
"747",2.75,1901,0,0
"748",7,1901,0,0
"749",1,1902,78013,82845
"750",2,1902,74660,75607
"751",1.5,1902,91848,95268
"752",1.33333333333333,1902,15456,16879
"753",0.5,1902,8754,9061
"754",0.75,1902,377,707
"755",0.666666666666667,1902,4248,4859
"756",1.25,1902,4614,4880
"757",1.66666666666667,1902,16248,16938
"758",2.5,1902,27245,27204
"759",3,1902,38403,38733
"760",5,1902,4716,4718
"761",4,1902,5490,5422
"762",2.66666666666667,1902,47,47
"763",2.33333333333333,1902,218,204
"764",0.333333333333333,1902,87,213
"765",0.6,1902,0,7
"766",1.75,1902,7,0
"767",3.5,1902,51,20
"768",1.2,1902,0,0
"769",0.8,1902,0,0
"770",1.6,1902,0,0
"771",0,1902,0,0
"772",1.4,1902,0,0
"773",6,1902,0,0
"774",2.25,1902,0,0
"775",1.16666666666667,1902,0,0
"776",3.33333333333333,1902,0,0
"777",1.8,1902,0,0
"778",0.833333333333333,1902,0,0
"779",0.857142857142857,1902,0,0
"780",4.5,1902,0,0
"781",2.75,1902,0,0
"782",7,1902,0,0
"783",1,1903,75935,80994
"784",2,1903,73438,74390
"785",1.5,1903,89558,93114
"786",1.33333333333333,1903,15609,16973
"787",0.5,1903,8629,8922
"788",0.75,1903,368,685
"789",0.666666666666667,1903,4357,4966
"790",1.25,1903,4640,4953
"791",1.66666666666667,1903,16728,17540
"792",2.5,1903,27548,27544
"793",3,1903,37697,37918
"794",5,1903,4525,4518
"795",4,1903,5375,5294
"796",2.66666666666667,1903,50,50
"797",2.33333333333333,1903,207,193
"798",0.333333333333333,1903,91,222
"799",0.6,1903,0,9
"800",1.75,1903,8,0
"801",3.5,1903,44,25
"802",1.2,1903,0,0
"803",0.8,1903,0,0
"804",1.6,1903,0,0
"805",0,1903,0,0
"806",1.4,1903,0,0
"807",6,1903,0,0
"808",2.25,1903,0,0
"809",1.16666666666667,1903,0,0
"810",3.33333333333333,1903,0,0
"811",1.8,1903,0,0
"812",0.833333333333333,1903,0,0
"813",0.857142857142857,1903,0,0
"814",4.5,1903,0,0
"815",2.75,1903,0,0
"816",7,1903,0,0
"817",1,1904,79443,84784
"818",2,1904,78385,79343
"819",1.5,1904,94269,97706
"820",1.33333333333333,1904,17159,18589
"821",0.5,1904,8841,9150
"822",0.75,1904,426,738
"823",0.666666666666667,1904,4558,5231
"824",1.25,1904,4751,5080
"825",1.66666666666667,1904,18053,18896
"826",2.5,1904,29907,29874
"827",3,1904,39642,39895
"828",5,1904,4728,4721
"829",4,1904,5642,5589
"830",2.66666666666667,1904,43,43
"831",2.33333333333333,1904,246,221
"832",0.333333333333333,1904,101,257
"833",0.6,1904,0,7
"834",1.75,1904,0,0
"835",3.5,1904,47,11
"836",1.2,1904,0,0
"837",0.8,1904,5,0
"838",1.6,1904,0,0
"839",0,1904,0,0
"840",1.4,1904,0,0
"841",6,1904,0,0
"842",2.25,1904,0,0
"843",1.16666666666667,1904,0,0
"844",3.33333333333333,1904,0,0
"845",1.8,1904,0,0
"846",0.833333333333333,1904,0,0
"847",0.857142857142857,1904,0,0
"848",4.5,1904,0,0
"849",2.75,1904,0,0
"850",7,1904,0,0
"851",1,1905,84174,89740
"852",2,1905,81618,82490
"853",1.5,1905,99660,103444
"854",1.33333333333333,1905,18253,19780
"855",0.5,1905,8930,9285
"856",0.75,1905,406,779
"857",0.666666666666667,1905,4901,5593
"858",1.25,1905,5088,5393
"859",1.66666666666667,1905,19746,20607
"860",2.5,1905,30807,30812
"861",3,1905,40771,41025
"862",5,1905,4968,4961
"863",4,1905,5889,5817
"864",2.66666666666667,1905,50,50
"865",2.33333333333333,1905,237,206
"866",0.333333333333333,1905,113,282
"867",0.6,1905,0,11
"868",1.75,1905,6,5
"869",3.5,1905,50,19
"870",1.2,1905,0,0
"871",0.8,1905,0,0
"872",1.6,1905,0,0
"873",0,1905,0,0
"874",1.4,1905,0,0
"875",6,1905,0,0
"876",2.25,1905,0,0
"877",1.16666666666667,1905,0,0
"878",3.33333333333333,1905,0,0
"879",1.8,1905,0,0
"880",0.833333333333333,1905,0,0
"881",0.857142857142857,1905,0,0
"882",4.5,1905,0,0
"883",2.75,1905,0,0
"884",7,1905,0,0
"885",1,1906,84173,89831
"886",2,1906,83577,84595
"887",1.5,1906,99279,102849
"888",1.33333333333333,1906,19262,20750
"889",0.5,1906,8663,9046
"890",0.75,1906,473,836
"891",0.666666666666667,1906,4764,5506
"892",1.25,1906,5332,5680
"893",1.66666666666667,1906,20813,21726
"894",2.5,1906,31707,31677
"895",3,1906,40828,41065
"896",5,1906,4957,4957
"897",4,1906,5858,5775
"898",2.66666666666667,1906,49,49
"899",2.33333333333333,1906,275,250
"900",0.333333333333333,1906,106,273
"901",0.6,1906,0,6
"902",1.75,1906,10,0
"903",3.5,1906,57,14
"904",1.2,1906,0,0
"905",0.8,1906,0,0
"906",1.6,1906,0,5
"907",0,1906,0,0
